episode,total_reward,mean_agent_reward,finished,crashed,avg_dist,length
33,-1712.6433815956116,-342.52838134765625,0,4,7.114026747430439,200
34,-1619.6189851760864,-323.92376708984375,0,4,6.964207189953449,200
35,-638.2859085202217,-127.65718078613281,1,2,3.6797828736212317,200
36,-615.2254568934441,-123.04508972167969,1,4,4.645612056627765,178
37,-890.2080885767937,-178.04161071777344,0,5,6.179959748087951,137
38,-901.425297498703,-180.28506469726562,0,4,5.282003899023925,200
39,-3288.4547789096832,-657.6909790039062,0,4,6.3927038498928965,200
40,-1255.4956159591675,-251.09912109375,0,4,6.0697803383095446,200
41,-1206.7288153767586,-241.34579467773438,0,4,6.258798452593558,200
42,-2506.3497767448425,-501.2699279785156,1,3,5.5543824794004655,200
43,-888.7953532934189,-177.75906372070312,0,3,5.089663647179012,200
44,-1212.6061347723007,-242.52120971679688,0,3,4.708577110631042,200
45,-994.0448567271233,-198.80899047851562,2,2,4.2659948465598925,200
46,-318.85028620809317,-63.770057678222656,1,4,4.543213869403439,110
47,-742.0357729196548,-148.4071502685547,0,3,3.9524012630966565,200
48,-501.7487885951996,-100.34980773925781,1,3,3.3486787076569278,200
49,-457.64595076441765,-91.52915954589844,2,2,3.2864071544343205,200
50,-4084.0702333450317,-816.8140869140625,0,4,5.089055082432013,200
51,-3510.8646339178085,-702.1729736328125,0,4,5.324443267505378,200
52,-2340.690374016762,-468.1380310058594,0,4,5.566080948802468,200
53,-847.6114197969437,-169.52224731445312,0,4,5.352913915418027,200
54,-639.0884237587452,-127.81766510009766,0,3,4.687881305960553,200
55,-176.7771441936493,-35.355445861816406,1,2,3.245303201854069,200
56,-321.0299976468086,-64.20598602294922,1,2,2.75286104274168,200
57,-82.36812233924866,-16.4736270904541,0,5,6.41809588860008,62
58,-1316.240497469902,-263.24810791015625,0,4,5.486936763354587,200
59,-688.8614737987518,-137.77227783203125,1,3,5.187765773337175,200
60,-2331.4439294338226,-466.2889099121094,0,3,6.137186463848931,200
61,-2229.0595293045044,-445.81201171875,1,3,4.827838687210318,200
62,-523.9392002820969,-104.78785705566406,0,5,6.751065005857536,75
63,-2969.7764728069305,-593.9553833007812,0,4,5.4463446686399175,200
64,-489.3984235525131,-97.87969970703125,1,1,4.688509444573638,200
65,-488.6459674835205,-97.72918701171875,0,5,6.331891041480264,68
66,-3859.4307906627655,-771.88623046875,0,4,6.159053630220479,200
67,-1002.5685583949089,-200.51370239257812,0,2,3.5977541681341605,200
68,-2296.0051009655,-459.2010192871094,0,3,4.964045100413562,200
69,-1093.3201684951782,-218.6640167236328,0,3,4.538105279890818,200
70,-635.1784826517105,-127.03569030761719,1,2,3.8146811635549627,200
71,-2045.4661263227463,-409.09320068359375,0,4,5.129349689495983,200
72,-305.0950554013252,-61.01909255981445,2,1,2.6168651604245348,200
73,-589.4001806974411,-117.88005065917969,1,4,4.982669062297843,106
74,-735.4702391624451,-147.09408569335938,0,5,5.581447064617362,106
75,-854.6538450717926,-170.9307861328125,1,2,3.6165820412604184,200
76,-895.4052693247795,-179.0810546875,0,4,5.819899823187383,200
77,-3039.316458106041,-607.8635864257812,0,4,5.877264930565921,200
78,-671.7211908102036,-134.34422302246094,0,3,4.985419247644849,200
79,-183.40893805027008,-36.681785583496094,2,3,4.083169339888057,106
80,-964.9189251661301,-192.9838409423828,1,4,4.502758748021372,200
81,-743.3634722232819,-148.67269897460938,2,2,2.97308173410186,200
82,-2384.2922567129135,-476.8583984375,0,4,6.025944416788459,200
83,-563.7897397279739,-112.75797271728516,1,3,4.712002716349102,200
84,-1340.9667814671993,-268.19342041015625,0,2,3.957584090708438,200
85,-1260.2259359955788,-252.045166015625,0,3,4.5672067485207295,200
86,-466.88554334640503,-93.3770980834961,1,2,3.6474964310618114,200
87,-272.6077710390091,-54.52154541015625,2,2,2.389727291880438,200
88,330.3340213894844,66.06680297851562,2,1,2.259915393855768,200
89,-1173.6573638916016,-234.7315216064453,2,0,2.202855505357929,200
90,-1077.432037472725,-215.48641967773438,1,2,4.011003554830689,200
91,-435.45585280656815,-87.09119415283203,1,0,2.4410323817869366,200
