episode,total_reward,mean_agent_reward,finished,crashed,avg_dist,length
101,-220.2659097313881,-73.4220199584961,0,2,6.908213807737294,200
102,-248.27161890268326,-82.75719451904297,0,1,6.383277817095362,200
103,-22.678860664367676,-7.5596160888671875,0,3,5.8048697800026945,71
104,5.366776704788208,1.788914680480957,0,3,5.731036333401097,77
105,-146.18949019908905,-48.72980880737305,0,1,6.0261615405657745,200
106,-279.2671164572239,-93.08890533447266,0,2,7.687969201698131,200
107,-217.78106254339218,-72.59371185302734,0,1,7.840199547714589,200
108,-208.81723761558533,-69.60586547851562,0,1,7.935424333142539,200
109,-146.36256320029497,-48.78741455078125,0,1,7.153065526732502,200
110,-243.19081201404333,-81.06360626220703,0,2,7.467963822469392,200
111,-202.77205672860146,-67.59063720703125,0,3,6.032739191198924,175
112,-181.69074320793152,-60.5635871887207,0,2,5.745529401392829,200
113,-167.28559693694115,-55.761962890625,0,3,5.89371877284259,148
114,11.895536661148071,3.965162992477417,0,3,5.172886000038708,91
115,-464.55981504917145,-154.8534393310547,0,3,5.840368889650644,126
116,17.27496862411499,5.758323669433594,0,3,4.827352687581853,87
117,-77.01607912778854,-25.6719970703125,0,2,5.273125766734655,200
118,-338.72774225473404,-112.90927124023438,0,3,5.799478962050752,99
119,-78.26133233308792,-26.087099075317383,0,3,6.522898962948038,62
120,-156.85498851537704,-52.28499984741211,0,2,4.849027906503876,200
121,-133.65279477834702,-44.55093002319336,0,3,7.065084298428087,65
122,-67.91719874739647,-22.63907814025879,0,3,6.426093667330181,64
123,-152.8065803050995,-50.93556594848633,0,3,5.436868609202581,155
124,-137.94317424297333,-45.9810676574707,0,3,5.718147473177596,152
125,-142.00956240296364,-47.336421966552734,0,2,6.241568417360928,200
126,-115.75497516989708,-38.58493423461914,0,3,5.668733608055896,130
127,-143.11648607999086,-47.70559310913086,0,2,5.976683998936937,200
128,-145.21204790472984,-48.403961181640625,0,2,6.3221172767146925,200
129,-173.199092566967,-57.73305130004883,0,2,4.85245768680154,200
130,-205.25850641727448,-68.41948699951172,0,2,4.822592135482706,200
131,-102.44455546140671,-34.14805603027344,0,2,5.336228704765091,200
132,-220.99349181354046,-73.66446685791016,0,2,7.239509648472435,200
133,-181.30939888954163,-60.43648910522461,0,2,4.975000153511885,200
134,-67.64742793142796,-22.549169540405273,0,3,5.951048981795509,74
135,-156.62728255987167,-52.20912551879883,0,2,4.809744862511907,200
136,-165.1769259572029,-55.0589714050293,0,2,4.819421107261472,200
137,-169.93726137280464,-56.64573287963867,0,2,4.948608261808338,200
138,-206.3923334479332,-68.79747009277344,0,2,4.97847828242145,200
139,-193.99324116110802,-64.66437530517578,0,2,5.22143393519383,200
140,-157.35309645533562,-52.45101547241211,0,2,4.658226211525051,200
141,-150.90307209268212,-50.30113220214844,0,1,5.991281788110933,200
142,-506.8803988099098,-168.95977783203125,0,2,9.111517696631074,200
143,92.56246237829328,30.853866577148438,1,1,4.718943514656726,200
144,-396.430196583271,-132.14292907714844,0,2,8.628224757260568,200
145,-274.22591131925583,-91.40865325927734,0,2,6.320110742129334,200
146,-255.9381940662861,-85.31273651123047,0,2,5.8549801623939315,200
147,-58.652662456035614,-19.5508975982666,0,3,6.034205921419493,67
148,-51.288112103939056,-17.096036911010742,0,3,6.039369592613916,65
149,-181.4332846403122,-60.47775650024414,0,2,4.935989961417313,200
150,-141.84734344482422,-47.28242111206055,0,2,4.755169783163818,200
151,-51.039021253585815,-17.012985229492188,0,3,5.915856637439538,67
152,-140.206857919693,-46.735595703125,0,3,6.408338478353012,101
153,-59.49541211128235,-19.831811904907227,0,3,5.491556573891368,92
154,-235.23685443401337,-78.41236877441406,0,2,6.11260924565038,200
155,-143.00397843122482,-47.66799545288086,0,2,4.77440054877643,200
156,-197.0947783589363,-65.6982192993164,0,2,5.525362287872945,200
157,-180.20817720890045,-60.06940841674805,0,2,4.98171821366386,200
158,-139.8986492305994,-46.63286209106445,0,3,6.069103382591422,112
159,-175.33748149871826,-58.44581985473633,0,2,4.897615379279613,200
160,-120.47513681650162,-40.158443450927734,0,1,4.644224213837142,200
161,-2201.592119216919,-733.864013671875,0,2,5.032122859877077,200
162,-173.3175926208496,-57.77250289916992,0,2,7.184733521173949,200
163,-348.99569492042065,-116.3318862915039,0,2,7.997506373768121,200
164,-364.7276105284691,-121.5757827758789,0,2,7.8642524401406755,200
165,-116.03842282295227,-38.679481506347656,0,3,7.394558358773364,54
166,-178.20457673072815,-59.40153503417969,0,2,6.917239795518101,200
167,-105.38023170828819,-35.12677764892578,0,1,8.291422756474397,200
168,-273.1194795668125,-91.03983306884766,0,2,8.525516869772208,200
169,42.86159833520651,14.28720474243164,0,0,8.077494826804818,200
170,-61.75039300322533,-20.5835018157959,0,1,7.4773645809048075,200
171,-107.57366526126862,-35.85789108276367,0,3,7.30504820837933,48
172,-126.08091482520103,-42.0269775390625,0,3,7.361425593939804,48
173,-89.4082251638174,-29.802749633789062,0,3,7.014986252435136,82
174,-46.89134040474892,-15.630389213562012,0,2,6.400740007881009,200
175,-130.1570969223976,-43.385711669921875,0,3,7.461014127846944,49
176,-130.914137840271,-43.63804626464844,0,3,7.372554147046471,46
177,-70.87655746936798,-23.625625610351562,0,2,7.168267685040519,200
178,-373.92993608117104,-124.64342498779297,0,2,7.7181026699001904,200
179,-162.55667774379253,-54.1856689453125,0,2,6.441168577856106,200
180,-79.14535404741764,-26.3817081451416,0,1,6.513177943263358,200
181,-232.47904321551323,-77.4929428100586,0,2,6.519318632989605,200
182,-108.7982267960906,-36.26602554321289,0,2,7.0495147070413635,200
183,-239.44109278917313,-79.81378936767578,0,2,7.464247351887131,200
184,-85.91726740449667,-28.63904571533203,0,1,7.914705054885871,200
185,-518.4628386497498,-172.8209686279297,0,1,7.265067333376443,200
186,-142.45948967337608,-47.48653030395508,0,2,5.088449614390459,200
187,-31.669026508927345,-10.556378364562988,0,1,6.712238976968453,200
188,-55.295659989118576,-18.43190574645996,0,1,7.555930697815806,200
189,-155.43728059530258,-51.81246566772461,0,2,6.763627632302189,200
190,-166.92226293683052,-55.64084243774414,0,2,6.761622635108488,200
191,-194.5435534119606,-64.8479232788086,0,2,6.924521552993613,200
192,-178.65444660186768,-59.551395416259766,0,2,6.858059090007266,200
193,231.85145583748817,77.2837142944336,1,0,4.850301651716254,200
194,-142.23659470677376,-47.412200927734375,0,1,7.190123920081969,200
195,-22.165358513593674,-7.388491153717041,0,1,5.77508155512093,200
196,-31.543882727622986,-10.514613151550293,0,1,5.619181854703147,200
197,203.93950543925166,67.97994232177734,1,0,4.874839023588278,200
198,153.1264450252056,51.0419807434082,1,0,5.742686115969307,200
199,-38.601822301745415,-12.867253303527832,0,1,6.007520884798862,200
200,-131.6701880544424,-43.890079498291016,0,3,6.1791183078346945,133
201,-153.57622329890728,-51.19206619262695,0,3,5.758994741935754,131
202,-38.54243603348732,-12.84749984741211,0,1,5.886167372085853,200
203,-174.06314820051193,-58.02106857299805,0,3,6.567531631093172,134
204,-195.97012315690517,-65.32337188720703,0,3,6.399027812288911,108
205,-120.3673756569624,-40.12245559692383,0,3,5.871181147153443,108
206,-248.75395564734936,-82.9179916381836,0,3,6.692956073710209,172
207,-75.34815268218517,-25.116044998168945,0,1,6.667285888479545,200
208,-137.62655618786812,-45.87551498413086,0,3,5.8588110625756045,106
209,-149.3772783279419,-49.79243087768555,0,3,6.282194500116122,108
210,-67.84833882376552,-22.616111755371094,0,3,4.9959586016352135,104
211,-28.21726566553116,-9.405766487121582,0,1,6.485299844423493,200
212,-186.0565481185913,-62.0188102722168,0,2,6.3431049311425864,200
213,-44.69779014587402,-14.899261474609375,0,1,6.503912450290262,200
214,-17.650320887565613,-5.88345193862915,0,1,6.19767853348344,200
215,-168.13561075925827,-56.04520034790039,0,2,6.453881980780662,200
216,-2542.1250815987587,-847.374755859375,0,2,5.677207406190362,200
217,-246.60158342123032,-82.20047760009766,0,2,6.8856083716861685,200
218,-20.603505551815033,-6.867818355560303,0,2,4.083987093764082,200
219,-24.847703963518143,-8.2825345993042,0,1,7.077886356210353,200
220,-120.55590772628784,-40.185272216796875,0,2,5.955535938553049,200
221,-66.0012578368187,-22.00046730041504,0,2,5.251037069134315,200
222,-24.915529191493988,-8.305137634277344,0,2,4.097761139486289,200
223,-150.92894840240479,-50.3096923828125,0,2,5.4226772818796,200
224,-419.6012485027313,-139.86679077148438,0,2,7.271987537599081,200
225,-280.6212659627199,-93.54048919677734,0,2,5.428989943428331,200
226,-2504.3814848065376,-834.7936401367188,0,2,5.142918991135164,200
227,-302.5436279773712,-100.847900390625,0,2,7.462169238137409,200
228,-63.57262710481882,-21.190828323364258,0,2,4.8061837834627354,200
229,-322.3106952905655,-107.43695831298828,0,2,6.624863703185475,200
230,-44.20948474109173,-14.73644733428955,0,2,4.901911286416715,200
231,-104.64292526245117,-34.88098907470703,0,3,5.284229364514477,81
232,59.737683609128,19.91265296936035,0,1,4.2313950482659966,200
233,87.99104945361614,29.330368041992188,0,1,4.590631649142761,200
234,61.457585379481316,20.485891342163086,0,1,4.8151624351083235,200
235,-73.31735891848803,-24.439186096191406,0,2,4.240082121622667,200
236,-54.77301383018494,-18.257673263549805,0,3,5.96037408758955,64
237,-59.500384986400604,-19.83344841003418,0,3,5.954232607780025,65
238,-59.77969288825989,-19.92656898498535,0,3,5.967443431233909,64
239,-60.170722007751465,-20.056921005249023,0,3,5.901703520188072,67
240,-59.18146061897278,-19.727148056030273,0,3,5.965565429836793,65
241,-57.13762438297272,-19.045862197875977,0,3,5.906395454908959,65
242,-82.7719058394432,-27.590551376342773,0,3,4.957200811768312,132
243,-67.86278712749481,-22.620941162109375,0,3,6.0058683919051,64
244,-28.986781179904938,-9.662270545959473,0,3,4.925523349768518,96
245,-67.206573843956,-22.402191162109375,0,3,5.957468039989219,64
246,-258.3088968992233,-86.10296630859375,0,2,4.667906947709116,200
247,-135.53394690155983,-45.177978515625,0,2,5.9216739577799435,200
248,-126.94149085879326,-42.31381607055664,0,3,5.918225551377404,120
249,-136.3723664879799,-45.45743942260742,0,3,5.9411855052482165,124
250,-248.13277915120125,-82.71095275878906,0,2,6.8196960113240435,200
251,-141.6944687962532,-47.231475830078125,0,2,5.038357519102648,200
252,-150.24281638860703,-50.08100509643555,0,2,5.262379683850642,200
253,-200.1027799397707,-66.7010498046875,0,2,5.329488412436114,200
254,93.51758855581284,31.172531127929688,0,3,4.75504204821786,88
255,-34.340577244758606,-11.446861267089844,0,3,5.927618590544941,64
256,-69.15216261148453,-23.050729751586914,0,3,5.983011706640769,65
257,-260.49099007993937,-86.8304672241211,0,2,5.374900772368849,200
258,-110.08985376358032,-36.69657897949219,0,3,6.54759195676391,64
259,-113.9582331776619,-37.985965728759766,0,2,4.362358876310108,200
260,-429.3868398666382,-143.12890625,0,3,5.54631856889108,78
261,-2851.488705277443,-950.4951782226562,0,2,6.668601703805195,200
262,-2.4537288546562195,-0.817901611328125,0,2,4.060835747308825,200
263,-140.8305476307869,-46.9434928894043,0,2,5.694813915976866,200
264,-102.33970248699188,-34.11323928833008,0,3,6.2580100166001325,56
265,-41.547638177871704,-13.849270820617676,0,2,4.0551521700726125,200
266,5.724040448665619,1.908007264137268,0,3,5.487349294846031,101
267,-339.27041149139404,-113.09012603759766,0,3,5.839912378738937,76
268,28.024659395217896,9.341540336608887,0,3,5.72123544531421,68
269,-34.49292588233948,-11.497668266296387,0,2,5.647006915413791,200
270,-26.21443819999695,-8.738078117370605,0,2,5.510655739721678,200
271,25.41462367773056,8.471518516540527,0,3,5.301225009349377,96
272,-104.6185594201088,-34.87285232543945,0,3,5.190524319921943,66
273,30.70301216840744,10.234354972839355,0,3,5.407766989320794,100
274,-13.309251099824905,-4.43646764755249,0,2,4.80515332994605,200
275,16.737309217453003,5.57904577255249,0,2,4.729210892732252,200
276,-651.8291927576065,-217.27638244628906,0,3,6.229925956358463,64
277,-701.8348665237427,-233.9449920654297,0,3,6.254734713070204,66
278,-665.2035323381424,-221.7345428466797,0,3,6.183755803108613,66
279,166.61994606256485,55.54001235961914,1,2,3.5091669377184918,139
280,-107.22414749860764,-35.74131774902344,0,2,5.342034553412806,200
281,-429.67718786001205,-143.2258758544922,0,3,6.681530350186478,158
282,26.025744795799255,8.675296783447266,0,2,3.6758699898298963,200
283,-110.77537047863007,-36.92512130737305,0,3,5.506406854275821,134
284,120.58865612745285,40.19621276855469,0,3,4.268931621861889,85
285,-256.4897056221962,-85.4966049194336,0,3,6.738374488851794,155
286,39.36770451068878,13.122530937194824,0,3,4.617313331021009,103
287,-39.24134337902069,-13.080525398254395,0,2,4.916597835636128,200
288,-104.15393878519535,-34.718017578125,0,3,5.185368855023261,153
289,-60.395063668489456,-20.1317081451416,0,2,4.786079145468656,200
290,-269.15739262104034,-89.7191390991211,0,2,5.125746104626781,200
291,-75.85092860460281,-25.283639907836914,0,2,4.640823622240762,200
292,-162.20000207424164,-54.06657791137695,0,3,5.217708834776449,119
293,-831.9015337228775,-277.300537109375,0,3,5.19467886306987,118
294,-43.901490807533264,-14.633837699890137,0,3,5.972633731069834,66
295,-41.37009346485138,-13.79004192352295,0,3,5.885399042567346,65
296,-173.81407392024994,-57.937984466552734,0,2,6.095718503992161,200
297,-84.54186025261879,-28.180587768554688,0,2,5.323769502356246,200
298,-89.52938617765903,-29.843109130859375,0,2,5.537471354504365,200
299,2.9845973551273346,0.9948756098747253,0,1,5.445146004140057,200
300,-94.1780654489994,-31.39275360107422,0,2,5.566199531109947,200
301,-10.788153052330017,-3.5961074829101562,1,2,4.640143204701054,176
302,-133.3871191740036,-44.4624137878418,0,3,5.318095759044492,135
303,-257.41943222284317,-85.8065414428711,0,3,5.6326387565195395,189
304,37.143076442182064,12.381037712097168,0,1,5.176558286765525,200
305,-92.13846719264984,-30.71278190612793,0,2,5.375848285942524,200
306,-171.68377369642258,-57.2279052734375,0,2,5.857425264913718,200
307,-108.48623728752136,-36.162105560302734,0,3,5.576547793182681,110
308,-129.84447741508484,-43.28151321411133,0,3,5.496621052300831,128
309,-184.75895220041275,-61.58624267578125,0,2,5.849490215388325,200
310,-46.103604555130005,-15.36786937713623,0,3,5.5862250184372,72
311,-206.81743961572647,-68.93921661376953,0,3,5.531148815498896,176
312,-59.83424937725067,-19.944751739501953,0,3,5.763823751097857,70
313,-167.54214000701904,-55.84745788574219,0,2,5.813596169887283,200
314,-111.03590701147914,-37.011940002441406,0,3,4.833201737899686,157
315,-163.7420290708542,-54.580718994140625,0,2,4.692052384917745,200
316,-59.54369381070137,-19.847854614257812,0,2,4.722032960868857,200
317,-110.84110289812088,-36.94703674316406,0,3,5.598441336967132,111
318,-231.55050748586655,-77.18321990966797,0,2,6.269219545798691,200
319,-95.69022107124329,-31.896743774414062,0,2,4.846025363162856,200
320,71.78892746567726,23.929656982421875,1,2,4.091624398917661,161
321,-125.17220616340637,-41.724082946777344,0,3,4.9398267711654995,110
322,-221.88011580705643,-73.9601058959961,0,2,6.058326191112677,200
323,20.849663332104683,6.949862003326416,0,1,4.694929205054648,200
324,-183.52805095911026,-61.17600631713867,0,3,6.232321110370733,134
325,-175.8221270442009,-58.607364654541016,0,3,6.645451758630265,122
326,-131.63692072033882,-43.87899398803711,0,3,6.10488634273748,119
327,-142.41313034296036,-47.47101974487305,0,3,5.961342354482181,120
328,-100.37461411952972,-33.45821762084961,0,3,5.889389829197259,102
329,-77.43571788072586,-25.8118896484375,0,3,5.743755219873961,90
330,-169.76339134573936,-56.5877799987793,0,3,6.0630404518207355,132
331,-97.28791552782059,-32.42937469482422,0,2,5.792577973149075,200
332,-114.4174270182848,-38.13913345336914,0,2,5.697334194548752,200
333,-129.48907336220145,-43.162994384765625,0,2,5.906525106834967,200
334,70.93541026115417,23.64513397216797,0,3,4.77760051513765,86
335,-218.5165302157402,-72.83898162841797,0,2,6.856092539886549,200
336,-177.63037413358688,-59.21015548706055,0,3,5.703679352277699,198
337,-178.64251744002104,-59.54750442504883,0,2,6.334827735607111,200
338,-756.2425629496574,-252.0808868408203,0,3,6.875895790081118,99
339,-169.93302643299103,-56.644378662109375,0,3,5.779813944894431,152
340,-136.7264295965433,-45.57539749145508,0,3,5.892745828481577,120
341,-107.0723677277565,-35.69074249267578,0,3,5.743604796637626,116
342,-71.00541745126247,-23.668397903442383,0,2,5.1811930710038405,200
343,-221.14794972538948,-73.71598052978516,0,3,5.805010784950642,151
344,12.175415245816112,4.058385372161865,0,1,5.112183033201709,200
345,-155.18795093894005,-51.72929000854492,0,2,6.200000759849825,200
346,-205.60371431708336,-68.53469848632812,0,3,5.918391540940859,164
347,-84.84692117571831,-28.282224655151367,0,3,5.149418792107258,140
348,8.009541273117065,2.669865608215332,0,3,5.474931037372723,101
349,-99.74928054213524,-33.24979019165039,0,3,5.212211971706775,97
350,259.23804545402527,86.41275787353516,1,1,3.244693841069394,200
351,-20.371026575565338,-6.790341854095459,0,2,4.270911189805835,200
352,-111.88792425394058,-37.29593276977539,0,3,5.658910127284833,150
353,38.55325073003769,12.85102367401123,0,2,3.9479059737731323,200
354,-1251.482526190579,-417.1606750488281,0,2,5.140709928964857,200
355,-78.90843273326755,-26.302818298339844,0,2,5.792613876575566,200
356,-80.56129006668925,-26.853837966918945,0,2,5.874475331506567,200
357,10.163856256753206,3.387913942337036,0,2,4.766900187577223,200
358,-57.639362294226885,-19.213058471679688,0,2,5.62275048830413,200
359,-159.51994349062443,-53.17331314086914,0,2,5.522297018836259,200
360,-90.69063241779804,-30.23023223876953,0,2,6.158844131326564,200
361,-379.5163498520851,-126.5054702758789,0,3,6.824774877324439,92
362,-116.075867831707,-38.69197463989258,0,2,6.05251975540846,200
363,-387.83463752269745,-129.27821350097656,0,3,7.527257083605602,46
364,-168.98713821172714,-56.32904052734375,0,2,6.37487893547452,200
365,-162.83998239785433,-54.280029296875,0,1,8.117989078791283,200
366,-153.56305301189423,-51.18764877319336,0,1,7.767170161966724,200
367,-140.20165279507637,-46.73391342163086,0,1,7.43623031095359,200
368,-141.9871154949069,-47.329044342041016,0,1,7.422587793118804,200
369,-181.5048111230135,-60.50160598754883,0,2,7.046355133607052,200
370,-124.70769637823105,-41.5692253112793,0,2,5.70838706035537,200
371,-113.1116509437561,-37.703853607177734,0,3,5.672020946074643,138
372,-200.07531100139022,-66.69178009033203,0,1,8.485878375362903,200
373,-172.42785049974918,-57.47599411010742,0,1,8.312980098903248,200
374,-167.27580937743187,-55.75857162475586,0,2,7.059546915280091,200
375,-113.68965220451355,-37.89643478393555,0,2,5.666453920676209,200
376,-135.0457066297531,-45.01516342163086,0,3,5.611449231245847,190
377,-74.089370906353,-24.69645118713379,0,3,5.5028869697367915,156
378,-53.10581463575363,-17.70194435119629,0,2,5.666854564825012,200
379,-176.20485025644302,-58.73496627807617,0,3,5.743258585628149,195
380,-77.52589249610901,-25.841962814331055,0,2,5.843243041541995,200
381,-81.07606321573257,-27.025413513183594,0,2,5.922489052191547,200
382,-81.2446357011795,-27.08152961730957,0,2,5.940827969112186,200
383,185.36730259656906,61.78909683227539,1,2,4.543990454933231,124
384,36.75478404760361,12.251543998718262,0,2,3.8922132829998435,200
385,195.4715757369995,65.1572036743164,1,2,3.9243012451729604,129
386,-252.58582490682602,-84.19523620605469,0,2,6.410795793527355,200
387,-103.36262202262878,-34.45418167114258,0,3,6.366446597261363,139
388,-135.22186660766602,-45.0739860534668,0,3,6.374243105787444,189
389,-143.75383591651917,-47.91788101196289,0,3,6.259709740382591,195
390,-136.30964976549149,-45.436588287353516,0,3,6.300438282224906,176
391,14.212129637598991,4.737363338470459,0,3,5.498086349469831,96
392,221.64462268352509,73.88152313232422,1,2,3.6818229379589478,126
393,-141.00019097328186,-47.00008010864258,0,3,6.174053428263323,188
394,-139.28205546736717,-46.42734146118164,0,3,5.69212005113642,195
395,188.1155268996954,62.70518112182617,1,2,4.4056859891866,126
396,218.5348343849182,72.84496307373047,1,2,3.6697118696654747,130
397,214.4019706249237,71.46731567382812,1,2,3.774237380414821,130
398,21.898378133773804,7.299478054046631,0,2,4.244134254025255,200
399,-67.83079767227173,-22.610244750976562,0,3,5.546928193914721,152
400,-95.36745010316372,-31.7890682220459,0,3,5.455879457037681,178
401,-22.775151789188385,-7.591729640960693,0,2,4.718290910082316,200
402,-47.70638465881348,-15.902192115783691,0,2,4.8821334067629545,200
403,228.20145392417908,76.06714630126953,1,2,2.9768699258099534,144
404,-22.076325595378876,-7.35882568359375,0,2,4.970598215537959,200
405,-30.73588317632675,-10.24524974822998,0,3,4.630269753801431,168
406,-54.743265241384506,-18.247716903686523,0,2,5.732825364940727,200
407,267.0834404826164,89.02783966064453,1,2,2.9943401211895946,143
408,-239.89686228334904,-79.96562957763672,0,3,5.7766372093707155,93
409,-50.86531513929367,-16.95513916015625,0,2,5.669522989715297,200
410,-271.50444526970387,-90.5014877319336,0,3,5.926067688405215,172
411,-56.16637933254242,-18.7220516204834,0,2,5.325823214405732,200
