episode,total_reward,mean_agent_reward,finished,crashed,avg_dist,length
132,97.73375225067139,32.57792663574219,0,3,4.375841386280448,106
133,379.2874738276005,126.42919921875,0,1,2.3396578716514154,200
134,469.7065199390054,156.5687713623047,1,1,2.370393582647696,200
135,-19.744744837284088,-6.581644535064697,0,2,4.31656857146455,200
136,416.2649386227131,138.7550506591797,1,1,2.864122749488527,200
137,403.597936168313,134.53260803222656,1,1,3.062822182182233,200
138,-60.164398193359375,-20.05486488342285,0,2,4.497290822330782,200
139,22.42382526397705,7.474619388580322,0,3,5.709055953533617,61
140,58.47983264923096,19.493274688720703,0,3,5.692164065735056,60
141,14.083493113517761,4.69450044631958,0,3,4.974242153416751,77
142,-53.61858743429184,-17.87286376953125,0,2,4.891913292852895,200
143,1.9369084239006042,0.6456513404846191,0,3,5.741490605855873,61
144,4.166920781135559,1.3889738321304321,0,3,5.10633898284079,69
145,66.82282710075378,22.274274826049805,0,3,4.856080236719422,99
146,-191.67428839206696,-63.89142990112305,0,3,6.259280868536417,54
147,37.2958242893219,12.43194580078125,0,2,4.389422073382996,200
148,-184.3776388168335,-61.459259033203125,0,2,5.15707380393002,200
149,11.339433014392853,3.7798290252685547,0,2,4.125645450225985,200
150,36.11787533760071,12.039276123046875,0,3,5.4820962911191415,82
151,109.39987045526505,36.46661376953125,0,3,4.7101751779702505,84
152,239.41817718744278,79.80603790283203,1,2,3.600436627146461,175
153,257.79661321640015,85.93218231201172,1,2,3.5938365565594466,155
154,-681.0253411531448,-227.0084991455078,0,3,5.310605071778198,85
155,-2118.30177295208,-706.1004028320312,0,2,3.6289528781441405,200
156,-192.0736507177353,-64.02457427978516,0,3,4.077460550175312,87
157,180.7921792268753,60.26401138305664,1,2,3.518634711030845,161
158,-213.83818364143372,-71.27938842773438,0,3,4.0594240659343335,85
159,-516.5655735135078,-172.1885528564453,0,3,5.077521548023282,81
160,28.515806555747986,9.505269050598145,0,3,5.358161723645279,82
161,40.51993542909622,13.506636619567871,0,3,5.179219468401105,85
162,-238.3568696975708,-79.4522933959961,0,3,3.9982235919271147,87
163,-209.4550485610962,-69.818359375,0,3,3.9577700976798815,86
164,201.4749779701233,67.15829467773438,1,2,3.357602804787532,124
165,32.18128252029419,10.727103233337402,0,3,5.2829425816056235,83
166,-602.7561480998993,-200.9187774658203,0,3,5.2619466782445965,84
167,-541.0500084161758,-180.3499298095703,0,3,5.005406934131793,83
168,-627.5887851715088,-209.1962127685547,0,3,5.301088247834191,81
169,25.592414408922195,8.530823707580566,0,3,5.020922547003631,101
170,379.1413349211216,126.38021087646484,1,1,3.2868572354048706,200
171,372.9132167324424,124.3045425415039,1,1,3.34352920523634,200
172,383.8545902967453,127.95166015625,1,1,3.2910445036840676,200
173,384.27544298768044,128.091552734375,1,1,3.2736036845618384,200
174,98.59547197818756,32.86519241333008,0,2,3.8372252367654553,200
175,227.8357985317707,75.94482421875,1,2,3.9310132885404028,188
176,383.30550365149975,127.7685775756836,1,1,3.2574146747760544,200
177,-123.0868827700615,-41.02902603149414,0,2,5.130780620313113,200
178,-86.77508491277695,-28.92500114440918,0,2,4.944318019080551,200
179,-78.08489739894867,-26.02837371826172,0,2,5.137238709941682,200
180,-50.88893446326256,-16.962984085083008,0,3,6.527407516655363,67
181,-73.2050616145134,-24.4017333984375,0,2,5.180130075977483,200
182,61.578014731407166,20.526018142700195,0,3,5.355353517743549,75
183,-15.900520414113998,-5.300163269042969,0,3,5.489461454066595,114
184,41.035287380218506,13.678448677062988,0,3,5.5173983481050355,77
185,-200.10966336727142,-66.70321655273438,0,2,6.214797291952816,200
186,-30.575407803058624,-10.191779136657715,0,2,4.7584728435897885,200
187,-42.52644556760788,-14.175505638122559,0,3,6.301215559988389,74
188,232.3962833173573,77.46537017822266,0,1,3.57589296264954,200
189,-134.8970381617546,-44.96574020385742,0,2,5.52089775351148,200
190,-121.19658255577087,-40.39883804321289,0,2,4.840748506943082,200
191,-39.127306401729584,-13.042447090148926,0,3,6.32994894388948,71
192,57.92872107028961,19.309572219848633,0,3,5.421704592123234,82
193,24.320819079875946,8.10696029663086,0,2,4.267510500390174,200
194,110.96631756424904,36.988651275634766,0,2,3.978684879979728,200
195,-5.969508469104767,-1.9898427724838257,0,2,4.825821768578348,200
196,0.1881316900253296,0.0626780167222023,0,2,4.707348916042627,200
197,82.23999577015638,27.41327667236328,0,2,4.073879722980944,200
198,-1.380133330821991,-0.46013641357421875,0,2,4.734766075609863,200
199,106.5073264837265,35.50241470336914,0,2,3.8219847856957383,200
200,-12.727128088474274,-4.242406368255615,0,2,4.798438375141274,200
201,151.73088586330414,50.57692337036133,0,2,3.379124140099472,200
202,75.46253135800362,25.154077529907227,0,2,4.0659345362879025,200
203,384.6560016274452,128.21893310546875,1,1,3.3160505460216236,200
204,15.779381856322289,5.2597808837890625,0,2,4.409957360574983,200
205,128.68124009668827,42.89372253417969,0,2,3.332413693587251,200
206,38.12319591641426,12.70769214630127,0,2,4.290427743188426,200
207,170.7215315103531,56.90718460083008,1,2,4.09123142509522,179
208,67.69126107171178,22.563705444335938,0,2,4.116412260211614,200
209,132.47029197216034,44.156768798828125,0,2,3.5332414725400985,200
210,-31.683772087097168,-10.561198234558105,0,2,5.005866532615577,200
211,-0.6090527772903442,-0.2029927521944046,0,2,4.754436007013314,200
212,443.6224294304848,147.87388610839844,1,1,2.6757002888151287,200
213,340.2941244840622,113.4309310913086,1,1,3.60197110879515,200
214,-12.14625659584999,-4.0487542152404785,0,2,4.872802925905355,200
215,-157.0357317328453,-52.34518814086914,0,2,5.95431725893082,200
216,111.8362944573164,37.278656005859375,0,1,4.440545125799859,200
217,348.4195600748062,116.1400375366211,1,1,3.4019981161115873,200
218,361.85396695137024,120.6182861328125,1,1,3.4198419907385595,200
219,130.14871405810118,43.38291549682617,0,1,4.23316983556134,200
220,223.36410319805145,74.45476531982422,0,1,3.3352394904261597,200
221,341.92747697234154,113.9760513305664,1,1,3.580587685025615,200
222,483.286389708519,161.09523010253906,1,1,2.4888522217916793,200
223,146.9630133509636,48.987701416015625,0,2,3.3470411837156835,200
224,-11.790867000818253,-3.930394411087036,0,3,4.386887304353462,189
225,227.57480657100677,75.85826873779297,0,1,3.726672488757936,200
226,380.33362904191017,126.7780532836914,1,1,3.4185554385640873,200
227,519.3176799118519,173.10597229003906,2,1,2.7873484943677798,192
228,409.05323308706284,136.35092163085938,1,1,3.1665932372056864,200
229,298.3046418428421,99.43453216552734,1,1,3.723229406417859,200
230,-16.28211772441864,-5.42733907699585,0,3,3.868518530835809,172
231,100.53242041170597,33.51070785522461,0,2,4.026043532920348,200
232,-136.26153647899628,-45.42044448852539,0,2,5.7880362454650465,200
233,325.2858772277832,108.42868041992188,1,2,3.0729471701806994,147
234,275.28815305233,91.7625503540039,1,1,4.111818169965547,200
235,28.982793509960175,9.660910606384277,0,2,4.361649448521811,200
236,-43.730507135391235,-14.576838493347168,0,2,5.100928723034904,200
237,210.70097106695175,70.23352813720703,1,1,4.206741065919311,200
238,139.17886179685593,46.39302444458008,0,2,3.4530342377570125,200
239,17.899313628673553,5.966428279876709,0,3,3.68149626165223,165
240,523.6332041621208,174.5444793701172,2,1,2.052325618251383,156
241,-79.17187684774399,-26.390625,0,2,5.429246594269493,200
242,79.70537066459656,26.568445205688477,0,3,4.723610079220339,102
243,-463.4184682369232,-154.4728546142578,0,3,3.9857620551736974,105
244,100.59318625926971,33.53107452392578,0,3,4.820941137016224,83
245,234.10731482505798,78.0357437133789,1,2,3.946842350048098,154
246,303.2082972228527,101.0696792602539,1,2,3.4954605356792903,185
247,-8.764191746711731,-2.921452760696411,0,2,5.443631455396951,200
248,187.7341377735138,62.578006744384766,1,2,3.918766105526205,167
249,230.5401270389557,76.84671020507812,1,2,3.609513864841299,166
250,607.2661857008934,202.422119140625,2,1,2.3687875780032672,145
251,844.886112196371,281.628173828125,2,0,1.1615109667983747,200
252,709.984622657299,236.66148376464844,2,1,1.6145262204584199,137
253,361.7581116557121,120.58600616455078,1,2,2.9319322163435544,129
254,-887.949466586113,-295.9831848144531,0,3,3.8425650486046408,125
255,115.64816242456436,38.549373626708984,0,3,4.62822562678803,83
256,553.1266816854477,184.37550354003906,2,1,2.8140948636902223,128
257,288.060812741518,96.020263671875,1,2,2.944175663248608,129
258,152.81016671657562,50.93672561645508,0,3,3.9419645294352925,98
259,100.94713389873505,33.64908981323242,0,3,2.9262848590497303,199
260,123.63221400976181,41.21073913574219,0,3,4.0277079395276925,112
261,544.4645042419434,181.48809814453125,2,1,2.725312055773445,127
262,475.40874657034874,158.4696044921875,2,1,3.1364189947922605,125
263,362.38523745536804,120.79512786865234,1,1,3.1857371891673334,200
264,222.76455301046371,74.25489044189453,0,2,2.8195708882025166,200
265,-1227.2427022457123,-409.0809326171875,0,3,4.000427627665192,146
266,32.954129695892334,10.984692573547363,0,3,5.434346828063867,84
267,368.5527936220169,122.85094451904297,1,2,3.451437201407778,110
268,-770.261521756649,-256.75384521484375,1,2,3.174597561151463,154
269,15.322835385799408,5.107624530792236,0,2,4.226018913151877,200
270,335.41606163978577,111.80535125732422,1,2,3.8905812115952068,102
271,591.0979513525963,197.03257751464844,2,1,2.8085843257678444,123
272,558.8444043695927,186.2812957763672,2,1,2.80954160710788,154
273,325.49932488426566,108.49970245361328,1,1,3.997589471089785,200
274,276.5894156694412,92.19644165039062,1,2,3.2513344241262216,122
275,336.450252532959,112.15007781982422,1,2,3.8588289613750657,102
276,592.9410312771797,197.6470184326172,2,1,2.792941248284556,125
277,693.3485839366913,231.1161346435547,2,1,1.6627744151322084,123
278,470.76416447758675,156.92164611816406,1,1,2.0735003782634207,200
279,824.0896191485226,274.6962890625,2,0,1.36611506718066,200
280,45.28415767848492,15.0947904586792,0,3,3.1921285150088976,199
281,609.0794748067856,203.0264129638672,2,1,2.797915500097148,117
282,202.74419128894806,67.58137512207031,1,2,3.2483742645108773,161
283,180.29096281528473,60.0970344543457,0,1,4.0001517774805295,200
284,82.85318046808243,27.61766815185547,0,2,3.7615034553837883,200
285,327.37133514881134,109.123779296875,1,2,3.9538701265385967,100
286,397.34994754195213,132.4495391845703,1,1,3.3291146755820407,200
287,233.03503340482712,77.67835235595703,0,1,3.4765306807750775,200
288,336.3813954591751,112.12710571289062,1,2,3.9345254674593853,97
289,116.17084354162216,38.7236213684082,0,3,4.299832073997526,105
290,-1982.5993826389313,-660.8663940429688,0,2,3.8966682705847604,200
291,432.4330580830574,144.1443634033203,1,2,2.8701808750787623,107
292,417.5876493155956,139.19581604003906,1,1,3.1673051831316523,200
293,419.79681211709976,139.93212890625,1,1,3.1722549080463587,200
294,407.437961101532,135.8125,1,1,2.997104581669225,200
295,139.06651538610458,46.35546875,0,2,3.16425947934052,200
296,193.3692860007286,64.4564208984375,0,3,3.1280187847805756,113
297,315.1180930137634,105.03936767578125,1,2,3.903842408112196,101
298,345.99858053028584,115.33251953125,1,1,2.973516768712044,200
299,341.7672828435898,113.92242431640625,1,2,3.77822453720742,100
300,318.536015689373,106.17868041992188,1,2,3.954297063447845,105
301,317.2244532108307,105.7414779663086,1,2,3.8999718566294366,101
302,329.8463105559349,109.94872283935547,1,2,3.7426436529939147,103
303,336.3100440502167,112.10330963134766,1,2,3.767590184962368,100
304,482.34553521871567,160.7821044921875,1,1,2.478494945196689,200
305,326.0292617082596,108.6764144897461,1,2,3.807415606542586,101
306,297.05360305309296,99.01786041259766,1,2,4.134073272892736,101
307,299.81745821237564,99.93914794921875,1,2,3.917267180543485,106
308,497.7834222316742,165.92822265625,1,1,2.39575726722758,200
309,403.16922000050545,134.38999938964844,1,1,2.99050822102841,200
310,469.46414917707443,156.48793029785156,1,1,2.6508122235735696,200
311,263.4400846362114,87.81339263916016,0,1,3.1688710685859256,200
312,190.91027158498764,63.63673400878906,0,2,2.903870946808812,200
313,-4.901584684848785,-1.6338777542114258,0,2,4.291991300436701,200
314,-17.26176542043686,-5.753963470458984,0,2,4.339501258957344,200
315,46.42469900846481,15.474909782409668,0,1,4.622439905231586,200
316,130.80209771171212,43.6005859375,0,1,4.081377806026559,200
317,396.85670860111713,132.28529357910156,1,1,3.015589052511091,200
318,337.58445639908314,112.52814483642578,1,2,3.3519791336526885,123
319,362.900015860796,120.96674346923828,1,1,3.669057227544821,200
320,-24.834201455116272,-8.278048515319824,0,3,5.402113785749818,79
321,-114.56374770402908,-38.18788146972656,0,3,5.389901404748116,74
322,464.4537571668625,154.8177032470703,1,0,3.5726653848797354,200
323,-280.6175834238529,-93.53917694091797,0,2,3.393537414799539,200
324,-78.18725889921188,-26.062408447265625,0,3,6.484372236345632,76
325,413.2517973780632,137.7503662109375,1,1,3.030913767756825,200
326,405.4418713748455,135.14697265625,1,1,2.96607408429685,200
327,126.97069245576859,42.32355880737305,0,1,4.327293689608258,200
328,363.919935464859,121.30619049072266,1,1,3.6446144756989134,200
329,121.84379678964615,40.61460494995117,0,2,3.3602608571523205,200
330,127.00304979085922,42.33433532714844,0,2,3.354787206773466,200
331,583.1342667937279,194.3781280517578,2,1,2.80657367079109,123
332,26.25849485397339,8.752785682678223,0,2,4.001561957859387,200
333,402.9495048522949,134.31651306152344,1,2,3.0624795992075327,106
334,231.94669844955206,77.31517791748047,1,1,4.526151082583653,200
335,218.79446280002594,72.93138122558594,1,2,3.7682450219052748,151
336,114.42181819677353,38.14053726196289,0,2,3.338080459756178,200
337,115.32131350040436,38.440433502197266,0,2,3.475692372025938,200
338,182.5144679248333,60.8381462097168,0,2,2.96879029287617,200
339,452.9286622107029,150.97654724121094,1,1,2.887098676462557,200
340,-192.50404319167137,-64.1680908203125,0,2,5.531147856268894,200
341,132.55293726921082,44.18430709838867,0,2,3.298799560472857,200
342,32.172357618808746,10.724183082580566,0,2,4.114581092230044,200
343,39.68888419866562,13.229584693908691,0,2,4.040480214889314,200
344,38.02352327108383,12.674514770507812,0,2,4.015248481444878,200
345,573.833724707365,191.2778778076172,2,1,2.76874103601314,132
346,192.55555737018585,64.18522644042969,1,2,4.949180773879221,103
347,602.243173211813,200.7476806640625,2,1,2.683769917634553,120
348,114.22395300865173,38.07448196411133,1,1,5.365670849190995,200
349,356.9253983795643,118.9749526977539,1,0,3.87723946619173,200
350,159.67791211605072,53.2259407043457,0,2,3.0564624252649835,200
351,484.4019100666046,161.4668731689453,1,1,2.286725868789094,200
352,427.1986235678196,142.3997344970703,1,1,2.679159878636382,200
353,486.2812240421772,162.09390258789062,1,1,2.300332985917795,200
354,49.39074367284775,16.463638305664062,0,2,3.967605828189041,200
355,230.54840195178986,76.84921264648438,1,1,4.6061878734542905,200
356,151.16965076327324,50.389892578125,0,3,3.1516115904785598,152
357,-89.38145703077316,-29.79388999938965,0,2,5.589872370492112,200
358,-20.004196166992188,-6.668062686920166,0,3,6.122888239552637,60
359,408.6135266572237,136.20423889160156,1,1,3.1146673156879374,200
360,333.6112383902073,111.20372772216797,1,2,3.8406380104789566,105
361,331.09443044662476,110.36481475830078,1,2,3.922972841458718,102
362,384.7934271991253,128.2646942138672,1,1,3.185499967511609,200
363,177.9878355562687,59.329254150390625,0,3,3.339362971236921,120
364,173.2454643547535,57.74847412109375,0,3,3.235006797357713,127
365,86.96723353862762,28.98906707763672,0,3,4.928905820647912,85
366,62.704972207546234,20.901662826538086,0,3,5.040671505551913,72
367,-216.1850185394287,-72.06170654296875,1,2,3.269088163232787,105
368,39.41425168514252,13.138100624084473,0,2,4.0148815005965846,200
369,82.6987479031086,27.566192626953125,0,3,3.1519486133121624,187
370,357.4965748786926,119.1655502319336,1,2,3.2657234830889608,120
371,249.25948159396648,83.08648681640625,1,2,3.5077418363977078,161
372,327.73365592956543,109.24454498291016,1,2,3.777179373904172,102
373,89.30801519751549,29.769350051879883,0,3,4.916406963411956,76
374,289.60122990608215,96.53372955322266,1,2,3.90947593732162,113
375,520.6971405595541,173.56591796875,2,1,2.8104386125082974,169
376,593.8715556263924,197.95726013183594,2,1,2.7460693657378727,126
377,574.8750759959221,191.62498474121094,2,1,2.8162766171673717,131
378,407.64174777269363,135.8805694580078,1,1,2.988393829475466,200
379,594.0563256144524,198.018798828125,2,1,2.7979789943853173,124
380,508.2230815589428,169.4075469970703,2,1,2.7810093601917036,168
381,315.8129543662071,105.27066802978516,1,1,2.86143944778954,200
382,676.9682730436325,225.6560516357422,2,1,2.124103240529346,114
383,670.8888165354729,223.6295623779297,2,1,2.0091631433199555,126
384,2.6421919465065002,0.8807265162467957,0,3,5.057974013538996,77
385,667.1896605491638,222.3966522216797,2,1,2.105822206046808,120
386,335.9082520008087,111.96939086914062,1,2,3.7110505565368066,103
387,-0.593917191028595,-0.19798023998737335,0,3,5.0794624048976456,73
388,-241.0592424273491,-80.35303497314453,1,2,3.2561199557304428,106
389,534.6874753236771,178.2291717529297,2,1,2.069884240770632,134
390,175.40491729974747,58.46827697753906,0,3,3.5036464475328954,106
391,-298.19979071617126,-99.39994049072266,1,2,3.2769402841797692,105
392,514.5159157514572,171.50535583496094,2,1,2.031040347599332,151
393,319.8410397171974,106.6136703491211,1,2,3.872333731761085,102
394,341.00978660583496,113.6699447631836,1,2,3.706963026086202,102
395,346.1087838411331,115.36962127685547,1,2,3.67608446204013,103
396,555.9880072325468,185.32933044433594,2,1,2.7770703062471926,171
397,371.57014125585556,123.85672760009766,1,2,3.530803400000688,104
398,671.8354998230934,223.9452362060547,2,1,2.0367058608799593,126
399,564.8969726860523,188.2988739013672,2,1,2.7767781860885346,160
400,444.7205938100815,148.24021911621094,1,2,2.7095680043126538,103
401,678.5223844051361,226.1741485595703,2,1,2.0791560476350726,117
402,664.7899215221405,221.5967254638672,2,1,2.071585043741605,118
403,340.3668722510338,113.45561981201172,1,2,3.3268747755651,133
404,470.15515169501305,156.71836853027344,2,1,2.770173095563909,159
405,681.5697609782219,227.18995666503906,2,1,2.0749320381633143,109
406,389.80187755823135,129.93397521972656,1,2,3.251291362655767,99
407,430.23316991329193,143.4110565185547,1,2,2.7366676381478765,109
408,440.08737629652023,146.69581604003906,1,2,2.6995356640695127,106
409,576.5419458150864,192.1804962158203,2,1,2.807043929313964,140
410,9.27824866771698,3.092756509780884,0,3,5.045293801598247,74
411,580.5265055298805,193.5087127685547,2,1,2.6905959923471365,151
412,167.61701649427414,55.87233352661133,0,3,3.643718896935257,104
413,581.4012860059738,193.8004150390625,2,1,2.7966823012993665,141
414,532.5108230113983,177.5037078857422,2,1,2.7981030435951566,121
415,8.833350419998169,2.9444382190704346,0,3,5.112046838886308,74
416,479.82143223285675,159.94044494628906,2,1,2.8214334939070245,131
417,524.6004054546356,174.8667755126953,2,1,2.78068912930797,120
418,602.4187356233597,200.8062286376953,2,1,2.802187556128174,119
419,550.9749252796173,183.6583709716797,2,1,2.778659513316249,115
420,600.733037173748,200.2443389892578,2,1,2.792258559408307,129
421,594.8832000494003,198.29444885253906,2,1,2.7741892568329263,131
422,563.9138153195381,187.9712677001953,2,1,2.7923598599250314,121
423,509.01675191521645,169.67225646972656,2,1,2.792923519870479,119
