episode,total_reward,mean_agent_reward,finished,crashed,avg_dist,length
294,-2099.522537648678,-262.44036865234375,0,8,6.602732207039792,178
295,-337.89555555582047,-42.23698806762695,0,6,6.178180843237319,200
296,-321.6168184578419,-40.20207977294922,0,7,5.621898243559262,200
297,-804.7387484610081,-100.59225463867188,0,7,5.1368741860752145,200
298,197.66376465559006,24.70797348022461,0,4,5.206131886252654,200
299,-2477.731762945652,-309.71630859375,0,6,6.04298421292013,200
300,-2010.6122198402882,-251.32655334472656,0,7,5.941858763768445,200
301,-286.35004526376724,-35.79378890991211,0,3,5.396682805287806,200
302,-384.794454395771,-48.09926986694336,0,6,5.355241087141489,200
303,-244.45763117074966,-30.557186126708984,0,6,6.366720126306911,200
304,-2330.1366245746613,-291.2671203613281,0,5,5.82400560648863,200
305,-545.3484271764755,-68.16853332519531,0,5,6.452206340271571,200
306,-89.49207270145416,-11.186416625976562,0,5,5.768197854248967,200
307,-155.82422268390656,-19.47804069519043,0,8,5.245114553639555,150
308,-217.8882388472557,-27.23605728149414,0,6,5.58403523736102,200
309,-134.41473019123077,-16.801815032958984,0,4,4.9802787679555465,200
310,-197.13995438814163,-24.642498016357422,0,5,5.695552128522187,200
311,-2579.222401112318,-322.40301513671875,0,6,5.867066316740654,200
312,-2896.7189494371414,-362.0895690917969,0,6,5.683568549830215,200
313,-138.71569323539734,-17.339399337768555,0,5,5.873969681173866,200
314,-1553.2816182374954,-194.16006469726562,0,6,5.545992281862336,200
315,-287.34500193595886,-35.91809844970703,0,6,5.815643533377122,200
316,-138.78705859184265,-17.348461151123047,0,5,5.684140986928327,200
317,68.77824959158897,8.597312927246094,0,5,4.412624671537989,200
318,-603.6793035268784,-75.45997619628906,0,7,5.520979117709203,200
319,121.51585695147514,15.18948745727539,0,5,5.039757504494647,200
320,-3545.600357532501,-443.20086669921875,0,7,6.3275144045224145,200
321,-3389.2307487130165,-423.65386962890625,0,7,6.757849107919533,200
322,-248.965059787035,-31.12052345275879,0,5,5.253992240149573,200
323,-1839.0546033382416,-229.88180541992188,0,8,6.426123251080876,107
324,-923.0868530571461,-115.38597106933594,0,6,5.379026019119729,200
325,-1575.1523710489273,-196.89410400390625,0,6,6.211046058845672,200
326,338.2515242099762,42.281341552734375,0,5,4.495605769643124,200
327,-2340.6772752404213,-292.58465576171875,0,6,5.289761520323923,200
328,-1611.8560301065445,-201.48204040527344,0,8,5.401045858975593,159
329,-1163.979654431343,-145.49754333496094,1,6,5.884711161977245,200
330,-147.9330518245697,-18.491676330566406,1,6,5.773251795030381,200
331,-298.5314232110977,-37.31639099121094,0,5,5.324434902805065,200
332,-185.44985130429268,-23.18121910095215,0,6,5.674254520965926,200
333,-162.9958754181862,-20.37451934814453,0,5,5.212491560456682,200
334,25.81594604253769,3.2269229888916016,0,5,5.267757218251703,200
335,-1497.6771636605263,-187.209716796875,1,7,5.767776023791101,156
336,-947.1253646612167,-118.39068603515625,0,5,5.198497699319977,200
337,-128.06855058670044,-16.00864028930664,0,5,5.231150622649468,200
338,9.271917402744293,1.158956527709961,1,6,5.292634256599555,200
339,-1170.3285962343216,-146.29122924804688,0,5,5.365249960752367,200
340,-1739.6477717161179,-217.45587158203125,0,6,5.996558642387355,200
341,-766.0323867797852,-95.75395202636719,0,7,6.360605718647593,200
342,-1192.3479770720005,-149.04345703125,0,7,6.562879616598712,200
343,-377.2477351427078,-47.155975341796875,0,8,6.493867222529644,134
344,-1402.9970960617065,-175.3746795654297,0,7,6.62072415742974,200
345,-417.72384065389633,-52.2154541015625,0,7,5.046786583048469,200
346,-215.4096795320511,-26.92618179321289,0,8,5.250040514420726,183
347,-367.80418586730957,-45.97555923461914,1,7,5.757850103728056,149
348,-213.2233568429947,-26.652856826782227,0,6,5.492261449720864,200
349,-2996.9504092931747,-374.6185607910156,0,7,6.365837859085597,200
350,-1004.5341796278954,-125.56673431396484,0,6,6.191201433374516,200
351,-109.11795389652252,-13.63973617553711,1,6,5.7178842126252984,200
352,97.42360860109329,12.177902221679688,0,5,5.190048415043376,200
353,-3058.823355793953,-382.3531188964844,0,6,5.9188207927007355,200
354,-1248.36408162117,-156.0454559326172,0,7,6.547641899821038,200
355,-1711.7169592380524,-213.96456909179688,1,6,5.566191430918306,200
356,-513.3993631005287,-64.17488861083984,0,7,4.66574262157054,200
357,-4425.118362784386,-553.139404296875,1,6,5.813208189514254,200
358,-443.5691050887108,-55.44603729248047,0,6,5.977104415532292,200
359,287.7832216024399,35.97282409667969,1,5,4.630719061747664,200
360,-324.35512018203735,-40.54436492919922,0,6,6.12439935914231,200
361,350.80367362499237,43.850486755371094,1,4,4.941625930358809,200
362,-1631.8259646892548,-203.9784698486328,1,7,5.089290382345194,163
363,-1760.730453491211,-220.09136962890625,0,7,6.4064847059647,200
364,-277.9111087024212,-34.738861083984375,0,6,5.97998885029557,200
365,-268.1219873428345,-33.515132904052734,0,7,5.483345278666972,200
366,-683.3212834596634,-85.41520690917969,0,7,6.4007808960700405,200
367,68.09922417998314,8.512359619140625,0,4,6.01380658965039,200
368,-1540.1927458047867,-192.5243682861328,0,6,6.480368858488346,200
369,89.24967926740646,11.156242370605469,1,6,5.079236027055165,200
370,-187.95719522237778,-23.49469757080078,0,5,5.715030920441279,200
371,-685.3776230812073,-85.67218017578125,0,7,6.755336111069592,200
372,-887.0452220439911,-110.88047790527344,0,6,5.600945500766043,200
373,-693.6258521080017,-86.7032470703125,0,8,7.511280725049632,111
374,-284.8942995071411,-35.611778259277344,0,8,7.1367573579570545,62
375,-2753.4602768421173,-344.1828918457031,0,6,6.1434052245152095,200
376,-3428.814031600952,-428.601806640625,0,7,6.994178951006374,200
377,-888.9738932847977,-111.12179565429688,0,7,6.538245481414108,200
378,-657.4836381673813,-82.18547821044922,0,7,6.372132730210973,200
379,-128.9668430685997,-16.120830535888672,0,5,5.7981422066990564,200
380,-340.93178164958954,-42.61650466918945,0,7,5.594891994983797,200
381,-434.8713130950928,-54.358917236328125,0,6,6.096770062907827,200
382,289.5673627257347,36.19587707519531,1,5,4.858677340605034,200
383,148.03048527240753,18.50383186340332,0,4,5.504674519738916,200
384,-201.2028431892395,-25.150373458862305,0,5,6.321891345187865,200
385,-325.9210112094879,-40.74018478393555,0,7,5.459677497905547,200
386,55.3314346075058,6.9164276123046875,1,7,5.614265592094259,141
387,-192.9937813282013,-24.124225616455078,0,8,6.644976957434485,53
388,-396.1031180024147,-49.51288986206055,0,8,6.835856059345731,62
389,-2871.342612028122,-358.9178161621094,0,8,6.233765468163606,125
390,-3164.037796497345,-395.50433349609375,0,6,6.2169973973955805,200
391,-608.8224909305573,-76.1029052734375,0,6,5.4753747830485375,200
392,-787.1451534032822,-98.39312744140625,0,7,6.6007730534397915,200
393,-3278.263204038143,-409.7831115722656,0,7,6.698314013645486,200
394,-506.51895582675934,-63.31487274169922,0,7,6.091474085007229,200
395,-2810.2448827028275,-351.281005859375,0,7,5.963105321236878,200
396,-225.77128171920776,-28.221406936645508,0,6,5.688659780400641,200
397,-230.03576576709747,-28.754364013671875,1,7,4.769965183196942,185
398,-324.0830404162407,-40.510398864746094,0,6,6.120371198525137,200
399,-5003.341484546661,-625.4178466796875,0,7,5.820937438083431,200
400,-5008.850533604622,-626.1063842773438,0,6,6.2950198571614235,200
401,-3089.055884718895,-386.1320495605469,0,7,5.95529300573347,200
402,-133.36567574739456,-16.67070198059082,0,5,5.317359993881807,200
403,-1979.221501648426,-247.4027099609375,1,6,4.638912528132977,200
404,-2215.0043838620186,-276.87567138671875,0,7,5.104494393720768,200
405,-84.43641200661659,-10.554580688476562,0,6,5.4386230439170085,200
406,-493.816678583622,-61.72710418701172,0,7,6.242185111656763,200
407,-272.6052359342575,-34.075687408447266,0,6,5.708277684875608,200
408,263.67332714796066,32.95914840698242,0,4,5.215746505436158,200
